experiment_id,Ax,Ay,Az
53,-0.5391335,-1.1921718,-0.3972051
54,-0.5396017,-1.1919214,-0.13137464
55,-0.53948534,-1.1920213,0.13420391
56,-0.5394689,-1.1921047,0.39869824
57,-0.5396359,-1.1921211,0.6629078
58,-0.5394183,-0.92710936,-0.9285676
59,-0.53910065,-0.9269259,-0.66308624
60,-0.5393019,-0.9268082,-0.39695457
61,-0.5386831,-0.92685884,-0.13092425
62,-0.5389665,-0.9266576,0.13433807
63,-0.53901714,-0.9269752,0.398831
64,-0.53905,-0.9270765,0.6632761
65,-0.5391513,-0.92709297,0.9276198
66,-0.53926766,-0.6620976,-1.1943309
67,-0.5391171,-0.6619141,-0.9286675
68,-0.5388501,-0.6618799,-0.6627686
69,-0.5385161,-0.66169643,-0.39677113
70,-0.53879946,-0.6614117,-0.13090645
71,-0.5388159,-0.6615801,0.13448866
72,-0.5387831,-0.6617129,0.39919928
73,-0.5389501,-0.6618977,0.6633089
74,-0.5390678,-0.6619812,0.9276362
75,-0.53935117,-0.66223174,1.1922634
76,-0.5388501,-0.3966518,-1.1939627
77,-0.5388501,-0.39681882,-0.9287346
78,-0.53841615,-0.39636704,-0.6629356
79,-0.538616,-0.39635062,-0.39668763
80,-0.53811496,-0.39631778,-0.13085717
81,-0.538449,-0.39631778,0.13483912
82,-0.53846544,-0.39668465,0.3992992
83,-0.5383655,-0.3966176,0.66367716
84,-0.53858316,-0.39666823,0.9279867
85,-0.5386489,-0.3967353,1.192548
86,-0.5383149,-0.13157292,-1.1936779
87,-0.5383655,-0.13147299,-0.9283992
88,-0.53808075,-0.13148941,-0.6629028
89,-0.53816426,-0.13130598,-0.39653704
90,-0.5378138,-0.13102122,-0.13067235
91,-0.5377303,-0.1312389,0.13478984
92,-0.5380972,-0.13120604,0.39966747
93,-0.5378138,-0.1315565,0.6637771
94,-0.5381314,-0.13138948,0.92813724
95,-0.538449,-0.13147299,1.192548
96,-0.5381314,0.13295288,-1.1941475
97,-0.538282,0.13328692,-0.9285005
98,-0.5381478,0.1332034,-0.6624688
99,-0.5380643,0.13338822,-0.3965877
100,-0.53799725,0.13348816,-0.13048892
101,-0.5382656,0.13338822,0.13455574
102,-0.5380479,0.13325407,0.39948404
103,-0.53794795,0.13323763,0.66366076
104,-0.5381478,0.13292003,0.92797023
105,-0.538282,0.1329036,1.1923304
106,-0.53838193,0.39699543,-1.1944473
107,-0.53858316,0.39734727,-0.92844987
108,-0.5384148,0.39731303,-0.66261804
109,-0.5383313,0.39748007,-0.39670405
110,-0.538449,0.3977306,-0.13080652
111,-0.5385996,0.3975307,0.13473919
112,-0.53841615,0.3975978,0.39954975
113,-0.53846544,0.39732948,0.66342664
114,-0.53866667,0.39743078,0.9277704
115,-0.5386489,0.3971296,1.192381
116,-0.5390007,0.66142267,-1.1943474
117,-0.53888434,0.6614569,-0.9285005
118,-0.5391513,0.6616568,-0.6627686
119,-0.5389843,0.6618238,-0.39685464
120,-0.5387831,0.6620415,-0.13100776
121,-0.5388337,0.6620743,0.1343545
122,-0.5386489,0.6619415,0.39938274
123,-0.5389665,0.66189086,0.663376
124,-0.53858316,0.6617909,0.9275527
125,-0.538883,0.6615226,1.1922976
126,-0.53918415,0.92605114,-0.9286169
127,-0.5393183,0.92608404,-0.66308624
128,-0.5389843,0.92616755,-0.39715582
129,-0.5391677,0.9263181,-0.13090645
130,-0.5393348,0.9262346,0.1342217
131,-0.5394347,0.9258841,0.39894876
132,-0.5396017,0.9259499,0.6633089
133,-0.5395018,0.92579925,0.9275527
134,-0.5393854,1.1902936,-0.6634038
135,-0.5396359,1.1903771,-0.3973064
136,-0.5394689,1.1902101,-0.13109127
137,-0.5395853,1.1904442,0.13395339
138,-0.5395018,1.1906112,0.39876533
139,-0.5400192,1.1902608,0.66320896
140,-0.4574144,-1.4571002,-0.6632368
141,-0.45699686,-1.4572165,-0.3971394
142,-0.45691335,-1.4569824,-0.13149238
143,-0.4565793,-1.4568154,0.13417105
144,-0.45698044,-1.4571836,0.3985805
145,-0.45699686,-1.4572507,0.66295844
146,-0.45721453,-1.192054,-1.1943638
147,-0.4573651,-1.1921883,-0.92885095
148,-0.4569462,-1.1919049,-0.6632368
149,-0.4570968,-1.1919049,-0.39695457
150,-0.45656288,-1.1917707,-0.13127472
151,-0.45656288,-1.1917379,0.13438873
152,-0.45679697,-1.1920377,0.39901584
153,-0.45656288,-1.1919214,0.6632254
154,-0.45692977,-1.1920705,0.92748564
155,-0.45716387,-1.1921883,1.192047
156,-0.4568969,-0.9269259,-1.1944473
157,-0.45652866,-0.92710936,-0.928584
158,-0.45651224,-0.9267247,-0.66283566
159,-0.45646158,-0.9263742,-0.3971394
160,-0.4561111,-0.9264906,-0.13082294
161,-0.45621106,-0.9264906,0.13445443
162,-0.4564287,-0.92655766,0.39916644
163,-0.45674634,-0.9269095,0.66332537
164,-0.45667925,-0.9270765,0.9277868
165,-0.4570475,-0.92726,1.1922634
166,-0.4563452,-0.66194695,-1.4600272
167,-0.45622748,-0.6618799,-1.1944145
168,-0.45651224,-0.6618306,-0.9283499
169,-0.45622885,-0.66168004,-0.6625523
170,-0.45621106,-0.6617471,-0.39677113
171,-0.45574287,-0.66147876,-0.13082294
172,-0.45599476,-0.6614966,0.13433807
173,-0.45609468,-0.6615801,0.39926636
174,-0.45601118,-0.6615459,0.66341025
175,-0.4559441,-0.6618799,0.9277868
176,-0.4561111,-0.6619976,1.192214
177,-0.4564958,-0.662114,1.4570752
178,-0.45647937,-0.39668465,-1.4600437
179,-0.45609468,-0.39653406,-1.1940461
180,-0.45592767,-0.3965012,-0.9288003
181,-0.45565936,-0.39621782,-0.6629192
182,-0.45561007,-0.39646837,-0.39708874
183,-0.45586058,-0.3961836,-0.1311077
184,-0.45569357,-0.3961672,0.13475561
185,-0.4556265,-0.3963342,0.3994498
186,-0.4553924,-0.3965012,0.66349375
187,-0.4556265,-0.39631778,0.92787033
188,-0.45574287,-0.3967189,1.1921127
189,-0.45604405,-0.3965683,1.4570081
190,-0.45572641,-0.13133882,-1.4596425
191,-0.45561007,-0.13167423,-1.1941968
192,-0.45529246,-0.13125531,-0.9281487
193,-0.4553253,-0.13097194,-0.6626016
194,-0.45535955,-0.13087063,-0.39630294
195,-0.4551583,-0.13117181,-0.13025482
196,-0.45499128,-0.13113895,0.1348227
197,-0.4554088,-0.13122246,0.3996839
198,-0.45535955,-0.13113895,0.6636936
199,-0.45522538,-0.13125531,0.92800313
200,-0.4557935,-0.13147299,1.1925303
201,-0.45551014,-0.13144013,1.4574764
202,-0.45586058,0.13332114,-1.4596425
203,-0.4555594,0.13310347,-1.1941297
204,-0.4551583,0.13340466,-0.9284334
205,-0.4560276,0.13328692,-0.66266865
206,-0.4553924,0.13357167,-0.3965206
207,-0.45554298,0.13358809,-0.13048892
208,-0.45520896,0.13342108,0.13477205
209,-0.45530888,0.13322121,0.39933345
210,-0.45552656,0.133354,0.6635266
211,-0.45520896,0.1332034,0.9280702
212,-0.45544305,0.1331377,1.1926316
213,-0.4559441,0.13315412,1.4572095
214,-0.45576066,0.3973801,-1.4597931
215,-0.45584416,0.39758,-1.1942475
216,-0.45589346,0.3975978,-0.92846626
217,-0.4559605,0.3976142,-0.66273576
218,-0.45580995,0.3978141,-0.39678755
219,-0.4556265,0.3977306,-0.13082294
220,-0.45580995,0.39788118,0.134271
221,-0.45567715,0.39766487,0.3991322
222,-0.45576066,0.3974965,0.66349375
223,-0.4560276,0.39758137,0.92775255
224,-0.4561111,0.3972966,1.1922798
225,-0.4561946,0.3972624,1.4571588
226,-0.4565793,0.66133916,-1.4604448
227,-0.45659575,0.6614063,-1.1946143
228,-0.45622885,0.6615404,-0.928584
229,-0.45661217,0.6618745,-0.6629863
230,-0.4563452,0.66189086,-0.39710516
231,-0.45627815,0.6619237,-0.13082294
232,-0.4564123,0.6620415,0.13432164
233,-0.45629457,0.6617909,0.39878175
234,-0.45651224,0.6619073,0.66349375
235,-0.4562617,0.6617403,0.9276362
236,-0.45647937,0.6615404,1.1920799
237,-0.45646158,0.6616075,1.4570425
238,-0.4567956,0.92573357,-1.1947321
239,-0.457131,0.92583346,-0.9292192
240,-0.45669568,0.9260169,-0.66313684
241,-0.45656288,0.92635095,-0.39710516
242,-0.4566628,0.9262839,-0.13120763
243,-0.45669568,0.9261511,0.13433807
244,-0.4567299,0.9260334,0.39863116
245,-0.45654508,0.92591697,0.6628407
246,-0.457131,0.92626745,0.927335
247,-0.4571132,0.92591697,1.1919293
248,-0.45708036,1.1901937,-1.1949155
249,-0.4571803,1.1904948,-0.9293027
250,-0.4572638,1.1902608,-0.6633545
251,-0.4571803,1.1905112,-0.39747342
252,-0.45688048,1.1907125,-0.13149102
253,-0.45716387,1.1906618,0.13410397
254,-0.4568969,1.1903936,0.398831
255,-0.45723096,1.1902771,0.66302556
256,-0.45691335,1.1904278,0.9277197
257,-0.4570968,1.1902443,1.1920799
258,-0.4576649,1.4549056,-0.6635215
259,-0.4571132,1.4552219,-0.39747342
260,-0.4576485,1.4550384,-0.1314253
261,-0.45726517,1.4552561,0.1339876
262,-0.45738155,1.4547715,0.39863116
263,-0.45761564,1.4549043,0.6629749
264,-0.37480953,-1.722346,-0.66312045
265,-0.37432492,-1.7221626,-0.39752272
266,-0.37427562,-1.7218449,-0.13137464
267,-0.37437558,-1.7217942,0.13378637
268,-0.37429208,-1.7218956,0.39831355
269,-0.37414148,-1.7221462,0.6626901
270,-0.37427425,-1.4572493,-1.1946143
271,-0.37437558,-1.4570495,-0.92901796
272,-0.37417433,-1.4569824,-0.663271
273,-0.37404016,-1.4571329,-0.39723933
274,-0.37387314,-1.4569331,-0.13122407
275,-0.37385672,-1.4570495,0.13395339
276,-0.37412503,-1.4568318,0.39871466
277,-0.37377322,-1.4569824,0.66304195
278,-0.37412503,-1.4570495,0.927335
279,-0.37434134,-1.4570659,1.19188
280,-0.37414148,-1.1920213,-1.4604776
281,-0.37394023,-1.1922882,-1.194565
282,-0.37387314,-1.1920377,-0.9290851
283,-0.37362263,-1.1918707,-0.66303694
284,-0.37370613,-1.1917379,-0.39700523
285,-0.37342274,-1.1915367,-0.13092425
286,-0.3734392,-1.1916037,0.13440515
287,-0.3732886,-1.1920048,0.3989159
288,-0.37358978,-1.1920213,0.66329247
289,-0.3733557,-1.1920377,0.92750204
290,-0.37380743,-1.1922047,1.1919963
291,-0.37409082,-1.1923388,1.4567248
292,-0.3735227,-0.9272764,-1.46016
293,-0.37387314,-0.9270423,-1.194498
294,-0.37333924,-0.9267411,-0.928584
295,-0.37327218,-0.92685884,-0.66265225
296,-0.37307093,-0.9267411,-0.39692172
297,-0.37302163,-0.9264413,-0.13092425
298,-0.373138,-0.92635643,0.13460502
299,-0.37302163,-0.92639065,0.39893234
300,-0.3735227,-0.92677534,0.6635266
301,-0.37365684,-0.9268082,0.927769
302,-0.37357196,-0.92699164,1.1922976
303,-0.3734392,-0.9269259,1.4571081
304,-0.37350628,-0.6621318,-1.7260247
305,-0.3734392,-0.6618306,-1.4601272
306,-0.37350628,-0.66176355,-1.194231
307,-0.37253702,-0.6617129,-0.9286675
308,-0.3725863,-0.66168004,-0.66283566
309,-0.3725699,-0.6614295,-0.3971216
310,-0.37278754,-0.6614459,-0.13098997
311,-0.37245214,-0.6611954,0.13448866
312,-0.37270403,-0.6612447,0.39918286
313,-0.37278754,-0.6616294,0.6633924
314,-0.37287104,-0.66146237,0.9279196
315,-0.37270403,-0.6618306,1.1921798
316,-0.37330502,-0.6619976,1.4571424
317,-0.37338853,-0.66224813,1.7220542
318,-0.37308735,-0.3968024,-1.7258071
319,-0.37293813,-0.3965683,-1.4599766
320,-0.37275332,-0.39631778,-1.1941475
321,-0.37272045,-0.3961672,-0.9285662
322,-0.37260273,-0.39630133,-0.66253453
323,-0.3725699,-0.39621782,-0.3967547
324,-0.3723358,-0.39608368,-0.13075724
325,-0.3720346,-0.3959673,0.13448866
326,-0.3722687,-0.3961836,0.39950046
327,-0.3722194,-0.39646837,0.6637278
328,-0.37223583,-0.39631778,0.92781967
329,-0.3725028,-0.3965683,1.1921306
330,-0.3724193,-0.3965683,1.4573423
331,-0.372804,-0.39663538,1.722087
332,-0.37261915,-0.13150585,-1.7255073
333,-0.37228513,-0.13138948,-1.4602271
334,-0.37231934,-0.13138948,-1.1940298
335,-0.37216875,-0.13128954,-0.92804873
336,-0.37185115,-0.13122246,-0.6626851
337,-0.37196752,-0.13103902,-0.39668763
338,-0.37161705,-0.13080493,-0.13060665
339,-0.37170056,-0.13105544,0.13508965
340,-0.37208524,-0.13093771,0.39918286
341,-0.37170056,-0.13138948,0.66364294
342,-0.37183473,-0.1310883,0.92781967
343,-0.37246993,-0.13138948,1.1925809
344,-0.3723522,-0.13160715,1.4573423
345,-0.3723358,-0.13184124,1.7220706
346,-0.37248635,0.13285294,-1.7255073
347,-0.3725863,0.13330334,-1.4599259
348,-0.37230292,0.13347173,-1.1939298
349,-0.37206745,0.13337043,-0.9282322
350,-0.3720346,0.13362232,-0.6623511
351,-0.37198532,0.13365518,-0.39630294
352,-0.37164992,0.13377154,-0.13042183
353,-0.37183335,0.13382219,0.13470496
354,-0.3719511,0.13363875,0.39924994
355,-0.37175122,0.13357167,0.6635266
356,-0.37193465,0.13328692,0.9278525
357,-0.37230292,0.13328692,1.1923482
358,-0.3723358,0.13328692,1.4573423
359,-0.37246993,0.13305283,1.7219529
360,-0.3725863,0.3972131,-1.7255237
361,-0.37285462,0.39748007,-1.4600943
362,-0.37293813,0.39734727,-1.1946143
363,-0.37260273,0.39746362,-0.92844987
364,-0.37266982,0.3976142,-0.6626358
365,-0.3724193,0.39769772,-0.39662054
366,-0.37225226,0.39774838,-0.13075724
367,-0.37228513,0.3980482,0.1346721
368,-0.3724535,0.3978483,0.39911577
369,-0.3723522,0.3978483,0.6636265
370,-0.37248635,0.3975978,0.92787033
371,-0.37272045,0.39748007,1.1923975
372,-0.3730545,0.3975307,1.4572258
373,-0.37295455,0.39702967,1.7218366
374,-0.37318864,0.6614063,-1.7259084
375,-0.3732886,0.6614405,-1.4602271
376,-0.37318864,0.6614391,-1.194598
377,-0.37322152,0.6619744,-0.92876744
378,-0.37318864,0.6616075,-0.66283566
379,-0.37292033,0.6620579,-0.39683822
380,-0.37248635,0.661858,-0.13104062
381,-0.372804,0.662125,0.13440515
382,-0.37278754,0.6618745,0.39931566
383,-0.37268624,0.6619415,0.6634595
384,-0.37283683,0.66172385,0.9279196
385,-0.37285462,0.66172385,1.1922469
386,-0.37310514,0.6617403,1.4568754
387,-0.37333924,0.6617403,1.7218366
388,-0.3734392,0.9258171,-1.4604448
389,-0.37342274,0.92596763,-1.194498
390,-0.37348983,0.9261511,-0.9287839
391,-0.37327218,0.9262346,-0.6632368
392,-0.37322152,0.92625105,-0.3969888
393,-0.37302163,0.9265686,-0.13120763
394,-0.3730545,0.9266193,0.13402046
395,-0.373138,0.92620176,0.3989159
396,-0.37302163,0.9264016,0.6632761
397,-0.37325436,0.9262346,0.9274528
398,-0.37322152,0.9261511,1.19188
399,-0.37342274,0.9262346,1.4567577
400,-0.3737568,1.1900773,-1.4604955
401,-0.37389094,1.1904278,-1.1946485
402,-0.37395665,1.1902608,-0.9290851
403,-0.37395665,1.1905619,-0.663438
404,-0.3736897,1.1906947,-0.39740634
405,-0.37380743,1.1907783,-0.13137464
406,-0.37372392,1.1907946,0.1341204
407,-0.37355554,1.1905619,0.39863116
408,-0.37389094,1.1902279,0.66304195
409,-0.37340632,1.1902936,0.9274528
410,-0.37370613,1.1902608,1.1917965
411,-0.37394023,1.1901444,1.4567577
412,-0.3740744,1.4546715,-1.194932
413,-0.37410724,1.4548043,-0.92948616
414,-0.3741237,1.4548879,-0.6633874
415,-0.3740744,1.4550891,-0.39747342
416,-0.37389094,1.4553396,-0.13119121
417,-0.37377322,1.4549713,0.13392054
418,-0.37364042,1.455189,0.398497
419,-0.3739074,1.455122,0.6628407
420,-0.3740744,1.4548879,0.9272187
421,-0.374392,1.4548714,1.1917951
422,-0.37437558,1.7191987,-0.66350377
423,-0.3744591,1.719567,-0.39740634
424,-0.37444267,1.7195163,-0.1316594
425,-0.37440842,1.7197504,0.13365221
426,-0.37437558,1.7192152,0.39843127
427,-0.37440842,1.7191316,0.6629913
428,-0.29161876,-1.9867897,-0.3974392
429,-0.29088363,-1.9863544,-0.13147458
430,-0.29046607,-1.9864228,0.1340369
431,-0.29091647,-1.9865049,0.3985805
432,-0.29086718,-1.7221789,-0.9284827
433,-0.29086718,-1.7218107,-0.66330385
434,-0.2904825,-1.7218107,-0.39740634
435,-0.29044828,-1.7216944,-0.13130757
436,-0.29021555,-1.7216944,0.1338206
437,-0.2904825,-1.7218778,0.39851478
438,-0.29078367,-1.7221119,0.66292423
439,-0.29083297,-1.7222954,0.9272022
440,-0.29056603,-1.4569824,-1.194565
441,-0.2901649,-1.4571836,-0.9289016
442,-0.29028127,-1.4569331,-0.66312045
443,-0.29038256,-1.456866,-0.39702165
444,-0.2897802,-1.4567661,-0.1313418
445,-0.28966385,-1.4562814,0.13447224
446,-0.28981307,-1.4569331,0.39886525
447,-0.2901649,-1.4569331,0.66300774
448,-0.29004717,-1.4569495,0.9277033
449,-0.2904825,-1.4570837,1.1919129
450,-0.2902484,-1.1920377,-1.4604106
451,-0.29021555,-1.1921376,-1.1944652
452,-0.2900143,-1.1917542,-0.9288003
453,-0.2896132,-1.1916872,-0.6626851
454,-0.28986374,-1.1916366,-0.39710516
455,-0.28956255,-1.1914696,-0.13082294
456,-0.28966385,-1.1914366,0.13433807
457,-0.28991437,-1.1915872,0.39896518
458,-0.28974736,-1.1919377,0.66366076
459,-0.28986374,-1.1916037,0.92750204
460,-0.28984728,-1.1918036,1.1921306
461,-0.29021418,-1.192221,1.4567412
462,-0.29006496,-0.92709297,-1.7259754
463,-0.28983086,-0.9266248,-1.4601942
464,-0.28981307,-0.9267918,-1.1944145
465,-0.28971314,-0.9266576,-0.9287839
466,-0.28942975,-0.9267425,-0.66283566
467,-0.28927916,-0.92639065,-0.3967383
468,-0.2888274,-0.9263236,-0.13097353
469,-0.28902864,-0.926173,0.13443801
470,-0.28901085,-0.9264071,0.3991322
471,-0.28947905,-0.9266754,0.6637771
472,-0.28942975,-0.9266576,0.92758554
473,-0.2893791,-0.9267411,1.1921976
474,-0.2894626,-0.9267918,1.4570917
475,-0.2896967,-0.9268082,1.7220036
476,-0.28981307,-0.66186345,-1.7255579
477,-0.28934625,-0.66159654,-1.4601942
478,-0.28911215,-0.6614117,-1.1944308
479,-0.28916144,-0.6614966,-0.9286333
480,-0.28871104,-0.66137886,-0.66261804
481,-0.2889109,-0.6615801,-0.3968218
482,-0.28862754,-0.66112834,-0.13102418
483,-0.2887603,-0.6613282,0.13463925
484,-0.28864396,-0.6615459,0.39938274
485,-0.2887603,-0.66129535,0.6638113
486,-0.2889109,-0.66169643,0.9279867
487,-0.2889944,-0.6617129,1.1925645
488,-0.28886163,-0.6618142,1.4570081
489,-0.2892285,-0.66186345,1.72202
490,-0.289145,-0.3964848,-1.9911871
491,-0.28901222,-0.3964177,-1.7255073
492,-0.28901085,-0.3965012,-1.4599601
493,-0.28857687,-0.39630133,-1.194231
494,-0.2887603,-0.39626712,-0.9281993
495,-0.288377,-0.3960166,-0.66240174
496,-0.28852758,-0.39603302,-0.39668763
497,-0.28800875,-0.3958496,-0.13058884
498,-0.28809226,-0.3958496,0.13488978
499,-0.28857687,-0.3959495,0.39939916
500,-0.2885933,-0.3959331,0.66389483
501,-0.28881097,-0.3964013,0.92803735
502,-0.28849337,-0.3965012,1.1928151
503,-0.28871104,-0.3965012,1.4575093
504,-0.28921208,-0.39668465,1.7220542
505,-0.28897798,-0.3968859,1.986929
506,-0.28877813,-0.13142234,-1.9908531
507,-0.28856045,-0.13144013,-1.7253402
508,-0.28847694,-0.13135526,-1.4593414
509,-0.28874388,-0.13105544,-1.1940298
510,-0.28834277,-0.13088843,-0.9282664
511,-0.28840986,-0.1308542,-0.66250163
512,-0.2878253,-0.13098836,-0.3962701
513,-0.28764185,-0.130872,-0.13020553
514,-0.28774178,-0.13097194,0.13488978
515,-0.2879088,-0.13098836,0.39961684
516,-0.2878253,-0.13128954,0.6639606
517,-0.28804296,-0.13120604,0.92797023
518,-0.28802517,-0.1311896,1.1925645
519,-0.2884605,-0.13135663,1.4575256
520,-0.2885262,-0.13125531,1.7223212
521,-0.28847694,-0.13154007,1.9871632
522,-0.28840986,0.13305283,-1.9910365
523,-0.2886097,0.13330472,-1.725473
524,-0.28834277,0.13338822,-1.4598095
525,-0.2882757,0.13362095,-1.1938121
526,-0.2883592,0.13348816,-0.92816645
527,-0.28804296,0.1336716,-0.6623346
528,-0.28809226,0.13385504,-0.3964371
529,-0.2875912,0.13403986,-0.13045606
530,-0.28732425,0.13375512,0.13517316
531,-0.28784174,0.13360453,0.39954975
532,-0.2882264,0.1336716,0.6636443
533,-0.28787595,0.13358809,0.9283549
534,-0.28829348,0.13355523,1.1927822
535,-0.28832635,0.13347173,1.4574764
536,-0.2885933,0.13317056,1.7220542
537,-0.2885262,0.13325407,1.9870633
538,-0.28887805,0.39724597,-1.991287
539,-0.2892285,0.3972966,-1.7257235
540,-0.28901085,0.39719668,-1.4599259
541,-0.28861108,0.3974965,-1.1941639
542,-0.28921208,0.3978141,-0.92838275
543,-0.28881097,0.3976142,-0.6626851
544,-0.28871104,0.398233,-0.39662054
545,-0.2884605,0.3980824,-0.13058884
546,-0.28849337,0.3978141,0.13470633
547,-0.28840986,0.3977306,0.39954975
548,-0.28862754,0.3976142,0.66366076
549,-0.2886097,0.39756358,0.92797023
550,-0.28911215,0.39758,1.1926645
551,-0.28874388,0.397413,1.4574599
552,-0.28879455,0.3973801,1.7219707
553,-0.28936267,0.3972131,1.9867128
554,-0.28926274,0.6614569,-1.7258071
555,-0.28944618,0.6615062,-1.4601778
556,-0.2892285,0.66172385,-1.1943803
557,-0.28927916,0.6620921,-0.92860043
558,-0.28897798,0.6622085,-0.6628028
559,-0.28892735,0.6620743,-0.39677113
560,-0.28916144,0.6620415,-0.13098997
561,-0.28897798,0.6619908,0.13468853
562,-0.2889944,0.66210854,0.39928278
563,-0.28912857,0.662125,0.66332674
564,-0.28902864,0.6618238,0.92766905
565,-0.28952968,0.66164035,1.1925645
566,-0.2893791,0.6616568,1.4571081
567,-0.28916144,0.6616239,1.7217366
568,-0.28972957,0.92574996,-1.7260412
569,-0.28986374,0.92591697,-1.4602436
570,-0.28989795,0.92603475,-1.1945308
571,-0.28983086,0.92635095,-0.9285169
572,-0.28932846,0.9263674,-0.6628863
573,-0.28936267,0.92651796,-0.39687106
574,-0.289312,0.9266193,-0.13097353
575,-0.28911215,0.92655224,0.1345886
576,-0.28909436,0.9264523,0.3989816
577,-0.28919566,0.92633456,0.6632596
578,-0.28956255,0.92613465,0.9275363
579,-0.28994724,0.9262346,1.1919963
580,-0.28996366,0.92621815,1.4566741
581,-0.28974736,0.92573357,1.7215518
582,-0.28988016,1.1903442,-1.4604776
583,-0.29021418,1.1904606,-1.1948484
584,-0.28974736,1.1906782,-0.92891806
585,-0.28983086,1.1904948,-0.66308624
586,-0.28966385,1.1906947,-0.39715582
587,-0.28971314,1.1906618,-0.13122407
588,-0.28932983,1.1909795,0.13445443
589,-0.28983086,1.1905112,0.398831
590,-0.29014847,1.190477,0.66302556
591,-0.28989795,1.1905783,0.92743635
592,-0.28994724,1.1901265,1.1919129
593,-0.29014847,1.1904442,1.45654
594,-0.29064953,1.454855,-1.194765
595,-0.29049894,1.4547551,-0.9288181
596,-0.2901649,1.4550549,-0.6636543
597,-0.29033193,1.4552054,-0.39717224
598,-0.29008138,1.4552561,-0.13125828
599,-0.29014847,1.4553725,0.13402046
600,-0.29026484,1.4553232,0.3988146
601,-0.29018134,1.4551725,0.6631419
602,-0.29031548,1.455122,0.92736924
603,-0.29080012,1.4549043,1.1917965
604,-0.29064953,1.7193657,-0.9291357
605,-0.29064953,1.7191987,-0.66360503
606,-0.29056603,1.7195327,-0.39755693
607,-0.29046607,1.7192152,-0.13159232
608,-0.29043186,1.7195492,0.1335687
609,-0.29026484,1.7195163,0.39846414
610,-0.29049894,1.7193657,0.6626066
611,-0.29093426,1.7192823,0.92711735
612,-0.29101777,1.9838423,-0.39780745
613,-0.29099998,1.9842776,-0.13174291
614,-0.29070017,1.9841763,0.1337193
615,-0.29066595,1.9840435,0.398497
616,-0.20787628,-1.9864885,-0.6629192
617,-0.20685776,-1.9864557,-0.39725575
618,-0.20660724,-1.9862545,-0.1313418
619,-0.2064895,-1.9864063,0.1337193
620,-0.2060391,-1.9865391,0.39858186
621,-0.2062554,-1.9867897,0.66292423
622,-0.20630606,-1.7219777,-1.194498
623,-0.20623897,-1.7220119,-0.9289851
624,-0.20628963,-1.7218778,-0.66325325
625,-0.20605554,-1.7215273,-0.3971394
626,-0.20613904,-1.7216272,-0.13115698
627,-0.20577078,-1.7214602,0.13415463
628,-0.20592137,-1.7217108,0.39856407
629,-0.20592137,-1.7216272,0.6628079
630,-0.20615546,-1.7220284,0.92741853
631,-0.20610619,-1.7222283,1.1917623
632,-0.20665652,-1.4572165,-1.4602613
633,-0.20615546,-1.4573,-1.1946979
634,-0.2059556,-1.457033,-0.9289851
635,-0.20618969,-1.4568318,-0.66305333
636,-0.20567085,-1.4566154,-0.39683822
637,-0.2054039,-1.4567825,-0.13130757
