experiment_id,Ax,Ay,Az
76,-0.8719808,-0.24467297,-0.9250177
77,-0.8889061,-0.35602877,-0.4880583
78,-0.9481157,-0.3047672,-0.17143443
79,-0.88842297,-0.29810068,0.095185995
80,-0.9372032,-0.2486061,0.24514963
81,-0.8571632,-0.24059977,0.5926364
82,-0.89395034,-0.3502726,0.9060461
83,-0.8436575,-0.3245426,1.0232117
84,-0.9197084,-0.326424,1.4499706
85,-0.8975404,0.08930576,-1.451508
86,-0.8526045,0.023198603,-1.0887182
87,-0.86197865,-0.051339716,-0.8174806
88,-0.84474057,0.047647115,-0.554679
89,-0.94338655,-0.08527679,-0.30319124
90,-0.8815837,-0.0851344,0.061419316
91,-0.8469907,0.0059021097,0.34647533
92,-0.9340684,-0.060769923,0.6118423
93,-0.93814397,0.05944421,0.89692867
94,-0.9388279,0.028042087,1.0411642
95,-0.92130494,0.01325487,1.5072708
96,-0.84314394,0.19074585,-1.3785056
97,-0.92147535,0.26360354,-1.0170836
98,-0.9456671,0.17735215,-0.7827476
99,-0.90836644,0.27004594,-0.5654514
100,-0.932159,0.37843496,-0.33313683
101,-0.94427127,0.17766492,0.041872643
102,-0.9325862,0.33181846,0.36445576
103,-0.94563675,0.24026842,0.5078953
104,-0.8575904,0.37367785,0.9097785
105,-0.91489285,0.34666404,1.1348267
106,-0.84217525,0.26394665,1.4271747
107,-0.9163471,0.59499127,-1.0684012
108,-0.9162607,0.6162489,-0.7443078
109,-0.9004465,0.5768988,-0.57436806
110,-0.8905587,0.597015,-0.38639182
111,-0.94999707,0.45200694,0.0921095
112,-0.9288258,0.61983895,0.2332685
113,-0.9444416,0.45380193,0.61226946
114,-0.88226765,0.5939385,0.94875747
115,-0.9584609,0.44457248,1.0091925
116,-0.90873754,0.84682447,-1.1382967
117,-0.8909859,0.9076026,-0.86931413
118,-0.9557812,0.8418666,-0.5392662
119,-0.86243385,0.8275906,-0.17539325
120,-0.95290315,0.87543255,0.09894641
121,-0.86967224,0.8944657,0.32590395
122,-0.95125055,0.80285966,0.60383594
123,-0.9281138,0.9246704,0.8935931
124,-0.9167159,0.74589556,1.1734065
125,-0.93284297,1.0872014,-0.91652817
126,-0.94153553,1.2086433,-0.52305275
127,-0.8589862,1.1503721,-0.37949654
128,-0.92486465,1.0944678,-0.1043866
129,-0.8984227,1.1309118,0.2892592
130,-0.91868365,1.076345,0.6575484
131,-0.9235271,1.1315653,0.8600855
132,-0.88702476,1.4675399,-0.21910366
133,-0.87243825,1.4252837,0.04546266
134,-0.8700154,1.4044555,0.39232156
135,-0.7137797,-1.6402339,-0.3502629
136,-0.69488895,-1.656305,-0.05811323
137,-0.71455,-1.6087477,0.26854306
138,-0.78857714,-1.3972356,-0.9439668
139,-0.7967562,-1.4546782,-0.45278373
140,-0.7185672,-1.4593233,-0.31726652
141,-0.72796935,-1.2931182,-0.046285786
142,-0.72292745,-1.3747549,0.37682238
143,-0.7404504,-1.4560764,0.65330255
144,-0.7607113,-1.3069952,0.9300651
145,-0.7898026,-1.0597206,-1.0870936
146,-0.699534,-1.0763916,-0.87250495
147,-0.7037216,-1.1996565,-0.64802635
148,-0.7692872,-1.2196864,-0.34179905
149,-0.75606626,-1.1755791,-0.10800462
150,-0.7685473,-1.0972477,0.31601623
151,-0.76997113,-1.2306011,0.5612366
152,-0.70748436,-1.0362991,0.77935916
153,-0.79290944,-1.0939705,1.1717819
154,-0.70443356,-0.7846667,-1.3823221
155,-0.7164594,-0.78871423,-1.048313
156,-0.79655546,-0.76768297,-0.8527576
157,-0.69765264,-0.7440351,-0.60445833
158,-0.8014573,-0.7711026,-0.17718826
159,-0.7354925,-0.840459,-0.066602744
160,-0.7664675,-0.7412994,0.24834283
161,-0.69112855,-0.9078476,0.5169567
162,-0.74979657,-0.89285964,0.76066685
163,-0.76216555,-0.83259505,1.1270187
164,-0.7415895,-0.761558,1.3260801
165,-0.7303059,-0.48510823,-1.4698572
166,-0.7435572,-0.6731988,-1.1770213
167,-0.71568906,-0.49824283,-0.8795426
168,-0.8091788,-0.45404923,-0.5411756
169,-0.783792,-0.5955514,-0.2789108
170,-0.70942175,-0.55876654,-0.024145808
171,-0.74295735,-0.5554613,0.20796567
172,-0.74392605,-0.531524,0.56519777
173,-0.80823815,-0.6183472,0.80910635
174,-0.7501397,-0.5845246,1.1312063
175,-0.8102339,-0.46046132,1.3428631
176,-0.7516499,-0.33819073,-1.6863272
177,-0.69990283,-0.17192732,-1.4429017
178,-0.77014154,-0.3665724,-1.2239249
179,-0.76059693,-0.30681896,-0.84660226
180,-0.72953796,-0.24447456,-0.59457296
181,-0.74931335,-0.38153002,-0.37171662
182,-0.72714305,-0.3685938,0.033978347
183,-0.7715958,-0.26780966,0.2688862
184,-0.7525626,-0.3958644,0.4636433
185,-0.79498917,-0.355716,0.7350232
186,-0.79604423,-0.33220816,1.1718379
187,-0.8078694,-0.39289996,1.4089398
188,-0.80074537,-0.25775155,1.6513966
189,-0.7592291,0.04254687,-1.768419
190,-0.6978534,-0.07818079,-1.4562371
191,-0.79470444,0.067107424,-1.0204449
192,-0.7446403,0.008637804,-0.8960688
193,-0.71155757,0.08990331,-0.45973733
194,-0.8070711,0.090844,-0.24776776
195,-0.7919687,-0.034213617,-0.005054307
196,-0.78017396,-0.0715423,0.38403043
197,-0.7416198,0.09859591,0.48356113
198,-0.7407352,0.035679623,0.86071104
199,-0.79957825,0.090587236,1.1096102
200,-0.8055608,-0.014015702,1.4719962
201,-0.7805148,0.019578245,1.6838515
202,-0.80379385,0.2106053,-1.7604687
203,-0.71722734,0.1884093,-1.4330118
204,-0.6921813,0.19735631,-1.1994461
205,-0.7312769,0.22473894,-0.78135175
206,-0.7186816,0.30494937,-0.5194044
207,-0.7255208,0.3480879,-0.36299837
208,-0.7643294,0.22490934,0.057115033
209,-0.7316738,0.26525614,0.19876188
210,-0.78589976,0.33529645,0.5244775
211,-0.72238594,0.27092826,0.94035196
212,-0.8069287,0.20675851,1.1023134
213,-0.76150966,0.24958426,1.4990077
214,-0.7392529,0.22009386,1.6535044
215,-0.78971857,0.4776809,-1.320972
216,-0.79544437,0.44394457,-1.1330261
217,-0.7653261,0.51871395,-0.79936016
218,-0.7375163,0.4490728,-0.64440835
219,-0.75156355,0.52623713,-0.34353805
220,-0.78225374,0.65178025,0.059054762
221,-0.78746605,0.6239145,0.25569326
222,-0.7783206,0.58043045,0.62845486
223,-0.76675224,0.50814235,0.93570685
224,-0.69602805,0.5456414,1.1221169
225,-0.8032803,0.6299274,1.4452975
226,-0.73791546,0.8836093,-1.3030219
227,-0.7396521,0.8272498,-1.0356336
228,-0.78741,0.9074603,-0.7740573
229,-0.7093354,0.85967433,-0.6503349
230,-0.80516165,0.812717,-0.3466729
231,-0.78698283,0.895236,0.08489913
232,-0.7315617,0.7491728,0.34715927
233,-0.77740794,0.814428,0.59377784
234,-0.771367,0.75734955,0.7501232
235,-0.77339077,0.88047445,1.1106932
236,-0.7750714,0.8400156,1.4252933
237,-0.7065437,1.2070187,-1.1286098
238,-0.7174561,1.038106,-0.9530562
239,-0.7088802,1.0072734,-0.46093246
240,-0.8104603,1.1283746,-0.36590445
241,-0.7140645,1.057767,0.059537943
242,-0.73090583,1.0222334,0.21523206
243,-0.80752623,1.1650753,0.51843655
244,-0.6928652,1.1981277,0.9064452
245,-0.72321224,1.2161081,1.1089263
246,-0.7789765,1.4376199,-0.82645804
247,-0.70269686,1.4408132,-0.6299899
248,-0.7245801,1.3501757,-0.27882674
249,-0.7685473,1.4992571,-0.071504585
250,-0.78159785,1.4159958,0.18271886
251,-0.70993525,1.4908773,0.6077971
252,-0.75390244,1.3894676,0.8091927
253,-0.7394817,1.5870748,-0.31521475
254,-0.75393045,1.7789841,-0.10330353
255,-0.79621464,1.6165091,0.33912492
256,-0.61541843,-1.747031,-0.80719614
257,-0.65328866,-1.7227529,-0.5996429
258,-0.5643856,-1.7516177,-0.38679096
259,-0.5930217,-1.6871352,-0.1035883
260,-0.551991,-1.6621171,0.23868152
261,-0.5469771,-1.7725883,0.5632604
262,-0.5532444,-1.7525584,0.79388964
263,-0.65163606,-1.4811785,-1.1987622
264,-0.61516166,-1.3102723,-0.90145385
265,-0.5899732,-1.4229937,-0.55299836
266,-0.63305575,-1.3523839,-0.34727046
267,-0.55010957,-1.3453462,0.025687234
268,-0.5617923,-1.307364,0.28811777
269,-0.56404483,-1.405214,0.5029934
270,-0.5626186,-1.3873783,0.7545699
271,-0.5867544,-1.3279376,1.0141504
272,-0.6237376,-1.0148991,-1.4663815
273,-0.60906476,-1.2272398,-1.1644562
274,-0.6358778,-1.2266983,-0.81597275
275,-0.6114853,-1.1296161,-0.46691737
276,-0.556608,-1.1430402,-0.21665275
277,-0.55484104,-1.070437,0.03463426
278,-0.5916819,-1.1808498,0.184885
279,-0.5677492,-1.0545644,0.63896817
280,-0.6148489,-1.0378094,0.7622331
281,-0.55749035,-1.198431,1.1043372
282,-0.6094055,-1.103431,1.3657991
283,-0.57717943,-0.86484915,-1.6557513
284,-0.57544047,-0.81945807,-1.5106616
285,-0.5431303,-0.9492495,-1.2131805
286,-0.6085512,-0.7443479,-0.95243067
287,-0.5965277,-0.83102643,-0.60605496
288,-0.5868967,-0.949735,-0.35986584
289,-0.6276987,-0.73750865,-0.08877074
290,-0.5786616,-0.78007764,0.21452013
291,-0.6033646,-0.8115381,0.658118
292,-0.61715746,-0.83541477,0.81637275
293,-0.6361929,-0.9377955,1.0533581
294,-0.60191274,-0.89707524,1.395803
295,-0.6395542,-0.92554325,1.6449565
296,-0.6587017,-0.5347429,-1.6974404
297,-0.5997186,-0.6135014,-1.4811689
298,-0.6001457,-0.47251284,-1.0398794
299,-0.54563725,-0.47656035,-0.890315
300,-0.6185813,-0.5431203,-0.65136194
301,-0.6025103,-0.6383491,-0.28047937
302,-0.6349371,-0.53294784,-0.015226793
303,-0.61003345,-0.52371603,0.28549644
304,-0.6472197,-0.46197155,0.6430997
305,-0.60957825,-0.56229824,0.82894015
306,-0.5800295,-0.59412515,1.1278731
307,-0.5943335,-0.4763596,1.4313927
308,-0.57820415,-0.56144387,1.7350546
309,-0.60974866,-0.2494044,-1.675158
310,-0.54381424,-0.35243875,-1.3020836
311,-0.5696002,-0.22113712,-1.1025974
312,-0.62690043,-0.36340955,-0.8660369
313,-0.58253646,-0.30080605,-0.55841136
314,-0.6410364,-0.28202966,-0.2044285
315,-0.6496403,-0.37443635,-0.10105335
316,-0.60641307,-0.2957338,0.20169598
317,-0.5613371,-0.2251543,0.47535405
318,-0.5640168,-0.20538121,0.7998162
319,-0.5656694,-0.2442458,1.0906891
320,-0.6084952,-0.35269552,1.2925678
321,-0.5481162,-0.37309653,1.6778384
322,-0.60262465,0.08981928,-1.7165039
323,-0.5523621,0.061211206,-1.4885776
324,-0.5816821,-0.093796656,-1.0128961
325,-0.54005146,-0.11525271,-0.94123113
326,-0.6347387,-0.10864223,-0.6218692
327,-0.60134083,-0.049572717,-0.2277099
328,-0.626702,-0.038375515,0.106411204
329,-0.608124,-0.098098606,0.2560924
330,-0.63696086,0.035679623,0.62227154
331,-0.5768363,0.0906736,0.7445398
332,-0.6302057,-0.078208804,1.1692165
333,-0.55711925,0.0118286675,1.402271
334,-0.6477589,-0.010509719,1.6193129
335,-0.5878351,0.31856948,-1.5808419
336,-0.6419771,0.37498733,-1.3474466
337,-0.55501145,0.2658257,-1.1902143
338,-0.5634449,0.17521635,-0.9467585
339,-0.5990346,0.28491953,-0.6301907
340,-0.6286954,0.21185876,-0.31310695
341,-0.58165175,0.3406231,-0.086634934
342,-0.55050874,0.35506952,0.36237597
343,-0.5868687,0.22094817,0.45617852
344,-0.55783117,0.3727932,0.7315452
345,-0.5422176,0.17082803,1.0398803
346,-0.61308193,0.16524227,1.352578
347,-0.5654127,0.1768106,1.7497859
348,-0.5954446,0.57194096,-1.7930939
349,-0.5785473,0.52124894,-1.3513494
350,-0.5483729,0.4687899,-1.1226553
351,-0.63983893,0.48352107,-0.8140914
352,-0.62661564,0.50138944,-0.60123944
353,-0.5583727,0.46930343,-0.35556155
354,-0.5997466,0.56401867,0.036914784
355,-0.64730376,0.47098404,0.37679204
356,-0.5697146,0.575587,0.5105446
357,-0.6540006,0.4436878,0.879261
358,-0.6075545,0.53985727,1.0448686
359,-0.5984651,0.49212733,1.3658574
360,-0.6572498,0.503754,1.6908307
361,-0.59986097,0.904155,-1.698325
362,-0.54717547,0.7829652,-1.4320734
363,-0.6399533,0.9366939,-1.0143759
364,-0.63080555,0.7233285,-0.77397096
365,-0.6043613,0.76911867,-0.64831346
366,-0.6516057,0.83705115,-0.19368646
367,-0.5797727,0.84582776,0.046517722
368,-0.5774642,0.8913612,0.2615918
369,-0.5760403,0.9144676,0.61292535
370,-0.60581553,0.8497889,0.76314574
371,-0.595531,0.9061204,1.1320909
372,-0.60137117,0.7240147,1.3426927
373,-0.62547654,0.8313814,1.7870865
374,-0.6250774,1.0669148,-1.4692876
375,-0.6347667,1.2083865,-1.027284
376,-0.6105166,1.1562426,-0.82312477
377,-0.5725647,1.0789967,-0.5619757
378,-0.65570927,1.21323,-0.32897726
379,-0.6441129,1.0964355,-0.008501935
380,-0.6525184,1.0383347,0.38585344
381,-0.62872344,1.1711442,0.51365143
382,-0.55711925,1.0342312,0.9427469
383,-0.63958216,1.18106,1.1634043
384,-0.5413353,1.2100111,1.4078848
385,-0.54577965,1.3192312,-1.1407781
386,-0.6117701,1.3865311,-0.8925932
387,-0.55595213,1.3944534,-0.4509327
388,-0.59199697,1.4685086,-0.28586674
389,-0.60635704,1.4975765,0.017909648
390,-0.631004,1.457225,0.25956804
391,-0.5739302,1.4516112,0.4635873
392,-0.6113429,1.3497183,0.85338867
393,-0.6602119,1.4117196,1.1313207
394,-0.6575346,1.7229631,-0.75300044
395,-0.60362136,1.6794511,-0.55171686
396,-0.6028231,1.6377645,-0.18898536
397,-0.6046764,1.6402434,0.105727285
398,-0.66069746,1.6386491,0.33225766
399,-0.57663786,1.6996256,0.5572755
400,-0.6025383,1.673926,0.9344534
401,-0.40145546,-2.0682182,-0.4929905
402,-0.46659392,-2.0625181,-0.22483182
403,-0.42080373,-1.9883486,0.049965348
404,-0.48024204,-1.8529714,0.32735583
405,-0.42755657,-2.036445,0.49894825
406,-0.40530455,-1.7857835,-1.1673343
407,-0.43530616,-1.6779594,-0.871765
408,-0.40914902,-1.7346363,-0.51456094
409,-0.39601207,-1.5851256,-0.24950674
410,-0.40254086,-1.6464173,-0.04862233
411,-0.39233568,-1.6958838,0.32245633
412,-0.46591,-1.7108414,0.5663952
413,-0.39760867,-1.654937,0.7858833
414,-0.38994312,-1.6133928,1.1408092
415,-0.4805268,-1.4437377,-1.2973242
416,-0.41920713,-1.3795401,-1.0381405
417,-0.41085997,-1.3752941,-0.80719614
418,-0.41339493,-1.3039163,-0.58790416
419,-0.4928351,-1.4969088,-0.2350043
420,-0.39595604,-1.3526126,0.067658655
421,-0.44613457,-1.3558898,0.2556349
422,-0.47123897,-1.4229376,0.5223977
423,-0.41955024,-1.4831159,0.9426325
424,-0.48047078,-1.3501897,1.0276841
425,-0.45263067,-1.5082787,1.3947198
426,-0.43425342,-1.194498,-1.5767384
427,-0.46534044,-1.2090586,-1.3201177
428,-0.4042495,-1.1563452,-1.0273705
429,-0.4385554,-1.0543636,-0.8170535
430,-0.49790734,-1.0115939,-0.5988166
431,-0.41527632,-1.1429539,-0.23887908
432,-0.4270454,-1.0592375,0.012695024
433,-0.48707893,-1.1974903,0.38015565
434,-0.4247929,-1.2210262,0.5384991
435,-0.40661407,-1.1008097,0.7433143
436,-0.50500333,-1.2258416,1.071
437,-0.48593983,-1.0521134,1.455442
438,-0.4687297,-1.1475126,1.6138998
439,-0.38948795,-0.82618296,-1.6175987
440,-0.44351324,-0.90639573,-1.4807136
441,-0.4855407,-0.94437796,-1.1320854
442,-0.474829,-0.84373623,-0.85552126
443,-0.42943797,-0.79862994,-0.64050555
444,-0.48283535,-0.81549925,-0.38570789
445,-0.43299997,-0.8056956,0.03748433
446,-0.488162,-0.7716721,0.323397
447,-0.4651677,-0.76947796,0.5388982
448,-0.3883185,-0.9046847,0.7565073
449,-0.42616072,-0.8952242,1.1826103
450,-0.49773693,-0.75688493,1.4803153
451,-0.46938562,-0.8270956,1.7481029
452,-0.39122462,-0.5484213,-1.9054464
453,-0.45536637,-0.54805017,-1.7626909
454,-0.41291174,-0.46120125,-1.4413612
455,-0.5016117,-0.51984125,-1.0101043
456,-0.40649968,-0.64997345,-0.86737674
457,-0.4559359,-0.6697512,-0.56750315
458,-0.39336276,-0.46949238,-0.2261133
459,-0.43234405,-0.64393485,-0.03121146
460,-0.47705117,-0.5757199,0.2725906
461,-0.42040455,-0.63897467,0.6062005
462,-0.4565358,-0.5163073,0.8921692
463,-0.48044044,-0.6547329,1.0512782
464,-0.49645546,-0.606123,1.4365209
465,-0.46277514,-0.5006657,1.7514105
466,-0.49098405,-0.49405524,1.9532332
467,-0.4115159,-0.21421386,-1.8612249
468,-0.47816226,-0.38785806,-1.7102342
469,-0.46573725,-0.2406558,-1.4842453
470,-0.43513575,-0.3816444,-1.1611791
471,-0.48545665,-0.28188726,-0.93804026
472,-0.45633507,-0.24196528,-0.6115263
473,-0.46972874,-0.2523385,-0.2189893
474,-0.4530298,-0.35993156,0.095129974
475,-0.41171432,-0.21466903,0.17354308
476,-0.43576366,-0.25968894,0.6383986
477,-0.4428293,-0.19791408,0.7432863
478,-0.45268902,-0.22110912,1.0418761
479,-0.44525224,-0.32670876,1.475843
480,-0.44681847,-0.18312453,1.6488616
481,-0.43228802,-0.21546733,1.9072727
482,-0.44804394,-0.05695349,-1.9686755
483,-0.48622462,-0.09217204,-1.645978
484,-0.4831201,-0.088696405,-1.467635
485,-0.49859124,0.056395732,-1.1821775
486,-0.39871976,-0.013901325,-0.82574606
487,-0.4282405,-0.039855402,-0.63742906
488,-0.43157375,-0.027262341,-0.26586255
489,-0.43043467,-0.024414606,0.070111915
490,-0.41715536,-0.060942654,0.22349517
491,-0.43544856,-0.08752697,0.6424461
492,-0.40097228,-0.041080862,0.93627644
493,-0.48804995,0.09819676,1.2301371
494,-0.38740817,0.047191944,1.3772249
495,-0.40154183,-0.012846262,1.7406101
496,-0.46035224,-0.015154796,2.0080895
497,-0.45682058,0.2842356,-2.07456
498,-0.42120287,0.35187867,-1.6373181
499,-0.4954004,0.30377993,-1.3345968
500,-0.4173841,0.33082175,-1.137328
501,-0.45206112,0.34267488,-0.90966094
502,-0.4628615,0.25206318,-0.50190717
503,-0.40732598,0.3144963,-0.21098295
504,-0.42142928,0.21647583,-0.0815627
505,-0.42134526,0.28198308,0.32345304
506,-0.44710326,0.27936178,0.6665235
507,-0.48380405,0.18726787,0.76374334
508,-0.4499253,0.33663395,1.1854603
509,-0.3902279,0.24200508,1.4939938
510,-0.4275846,0.22388227,1.6323634
511,-0.47212133,0.35250658,1.8547039
512,-0.40644366,0.54934347,-1.9474785
513,-0.4887619,0.58362365,-1.6267184
514,-0.43838498,0.45898855,-1.4942777
515,-0.4435996,0.47742414,-1.2330984
516,-0.48169392,0.53954214,-0.91006005
517,-0.42841092,0.52449816,-0.615058
518,-0.4318025,0.56481695,-0.19782035
519,-0.4877932,0.47258064,0.09823447
520,-0.3898871,0.53438586,0.21112852
521,-0.4134813,0.5250677,0.5333965
522,-0.49115446,0.5376911,0.88376373
523,-0.47140938,0.6300418,1.1954321
524,-0.47186455,0.6267342,1.3065311
525,-0.48186663,0.46257856,1.7122867
526,-0.45354334,0.6029696,1.9088413
527,-0.40347922,0.9200253,-1.5886219
528,-0.4567062,0.849077,-1.3745445
529,-0.5054865,0.8174204,-1.0152606
530,-0.42063332,0.7299389,-0.7845146
531,-0.47998527,0.88455,-0.50772166
532,-0.41912308,0.90224564,-0.33533096
533,-0.44545063,0.8483347,0.014917191
534,-0.43821225,0.91871583,0.20183837
535,-0.46539646,0.77256626,0.64030796
536,-0.46682033,0.89845484,0.9316337
537,-0.47172216,0.75974447,1.2111039
538,-0.4568766,0.8981421,1.4396558
539,-0.40843707,0.89668787,1.61689
540,-0.41125914,1.0592773,-1.7448832
541,-0.38820416,1.1090263,-1.3246508
542,-0.4895882,1.053465,-1.1183252
543,-0.5040066,1.0848649,-0.7999017
544,-0.39370355,1.0555449,-0.50524044
545,-0.43812823,1.1258956,-0.36413744
546,-0.4359901,1.0213207,-0.011181607
547,-0.44405478,1.0303004,0.1994458
548,-0.4944037,1.0469689,0.4692571
549,-0.4218588,1.1300855,0.86487293
550,-0.4812971,1.1146424,1.0712265
551,-0.43573564,1.1629676,1.3389883
552,-0.39649758,1.122448,1.6575799
553,-0.44593382,1.4380774,-1.4424163
554,-0.4377851,1.3623114,-1.0143479
555,-0.47858942,1.2840127,-0.883247
556,-0.50052863,1.4695053,-0.5612918
557,-0.50323635,1.455374,-0.21437456
558,-0.49808007,1.4721849,0.032526467
559,-0.39322037,1.347809,0.29985884
560,-0.42533442,1.3373237,0.6685753
561,-0.44656172,1.2909359,0.91507715
562,-0.4054166,1.4973197,1.0442406
563,-0.42080373,1.4964653,1.289433
564,-0.44351324,1.6435789,-1.0649536
565,-0.4146204,1.6619842,-0.9292076
566,-0.5076246,1.6477385,-0.49780595
567,-0.40174022,1.5721731,-0.18234687
568,-0.4727492,1.632181,-0.08677732
569,-0.41869593,1.6611018,0.29376188
570,-0.45157793,1.5688959,0.6335271
571,-0.4968266,1.6178186,0.81172764
572,-0.44072154,1.6921026,1.1267339
573,-0.39894617,2.011838,-0.6505053
574,-0.46291754,2.0333219,-0.21482973
575,-0.4882764,1.8554038,-0.10415785
576,-0.41385245,2.006425,0.25116256
577,-0.4548832,1.8440922,0.5650834
578,-0.33429557,-2.0056732,-0.7680724
579,-0.29525825,-1.9251195,-0.5815504
580,-0.26667818,-1.9615356,-0.3429965
581,-0.2806671,-2.0181239,-0.075150624
582,-0.26100606,-2.002452,0.27837476
583,-0.28671038,-1.9116699,0.6204182
584,-0.26038048,-2.0498948,0.8339844
585,-0.28118062,-1.5945581,-1.1279842
586,-0.24684674,-1.6693835,-0.8658945
587,-0.3317583,-1.7719626,-0.629278
588,-0.27756262,-1.6914932,-0.35214427
589,-0.32634526,-1.682147,-0.07771592
590,-0.3148049,-1.6433407,0.20004337
591,-0.29423353,-1.6915234,0.6575484
592,-0.31580397,-1.7034047,0.80072886
593,-0.24536452,-1.5734988,1.2170001
594,-0.3243215,-1.3664894,-1.393008
595,-0.34509364,-1.4492933,-1.2267447
596,-0.2968245,-1.3418425,-0.7349897
597,-0.2958278,-1.3029196,-0.60394484
598,-0.24926731,-1.3504184,-0.31225264
599,-0.34412494,-1.3089606,0.06387024
600,-0.26995543,-1.41231,0.21759662
601,-0.26254663,-1.3029757,0.625292
602,-0.34865564,-1.3678013,0.7338818
603,-0.24394065,-1.3239765,1.0151494
604,-0.35270083,-1.3619868,1.4424754
605,-0.24878414,-1.0739102,-1.7165902
606,-0.24624684,-1.2040448,-1.329039
607,-0.2665358,-1.1120653,-1.1100318
608,-0.2559058,-1.0321956,-0.77226233
609,-0.34289947,-1.1285051,-0.60354567
610,-0.24399666,-1.1801379,-0.21180926
611,-0.29910502,-1.0326251,0.08478475
612,-0.32358155,-1.1638964,0.3540545
613,-0.3128395,-1.0637121,0.594317
614,-0.33933747,-1.1803386,0.9408071
615,-0.2715777,-1.122749,1.1206067
616,-0.27451414,-1.0362432,1.3092668
617,-0.24633321,-1.0954807,1.6076301
618,-0.31756863,-0.79820275,-1.8708558
619,-0.31144366,-0.80885845,-1.6344961
620,-0.2710665,-0.923977,-1.4188524
621,-0.321217,-0.81903094,-1.209133
622,-0.27719146,-0.926568,-0.7777057
623,-0.24707316,-0.935543,-0.50914556
624,-0.25949582,-0.8048693,-0.18351397
625,-0.3122116,-0.85898095,-0.096835434
626,-0.32395267,-0.79543906,0.33727154
627,-0.2761364,-0.7689668,0.4564913
628,-0.23561919,-0.73836297,0.8537878
629,-0.31711346,-0.86812633,1.1963727
630,-0.24268718,-0.8003689,1.3598444
631,-0.30235425,-0.8735394,1.6248122
632,-0.2597246,-0.8445042,1.9307804
633,-0.28445786,-0.54861975,-1.9378476
634,-0.26012373,-0.6339888,-1.7358778
635,-0.25821435,-0.55323917,-1.4043196
636,-0.29816434,-0.5867747,-1.1999875
637,-0.30283743,-0.56101674,-0.93732834
